"Species"	"crown_Hue_m"	"crown_Bri_m"	"crown_Sat_m"	"gorget_Hue_m"	"gorget_Bri_m"	"gorget_Sat_m"	"belly_Hue_m"	"belly_Bri_m"	"belly_Sat_m"	"mantle_Hue_m"	"mantle_Bri_m"	"mantle_Sat_m"	"rump_Hue_m"	"rump_Bri_m"	"rump_Sat_m"	"crown_Slope_m"	"gorget_Slope_m"	"belly_Slope_m"	"mantle_Slope_m"	"rump_Slope_m"	"mean_span_m"
"13"	"Ocreatus_underwoodii"	-0.0111885150679609	-0.0175790773825439	-0.0176403768591475	-0.00518051735629395	0.0354759660579595	0.0689387064707326	-0.0495589315010685	0.0291845293646474	-0.027008143047256	-0.0569155708966419	0.100671665982526	-0.0307045546278102	-0.0471951398092523	0.0208947567886948	-0.0355768685304985	0.0478070071281873	-0.00406177991463061	-0.0217041585602464	-0.0381334820443694	-0.0214308797910894	-0.0535928597580917
"14"	"Eutoxeres_aquila"	0.0641735281399897	-0.0204228108825796	-0.0510161589849427	0.0671358195406091	-0.026142077066888	-0.0507077321001879	0.0206597136252049	0.0122004625748746	-0.0474379262760455	-0.087816508284056	-0.00173777513496608	-0.0408714557182082	-0.0611266274825497	-0.000970286280611367	-0.0434334991680763	0.0277078040470274	0.0313569086224612	0.00731380016085548	-0.0244487268037011	-0.00240758883781853	-0.0425540454822707
"15"	"Adelomyia_melanogenys"	-0.0578040723000299	-0.0525714276620251	-0.153425949693295	0.166083846626846	-0.101663366705875	-0.134059397741899	0.1290935938501	0.0232733874844083	-0.105132240747654	-0.0219889326910083	0.154142154765807	0.0198232077938943	0.00674139714548657	0.0655534966759628	-0.0514299766221488	0.0504022367181735	0.121682165770503	-0.0171898166528747	-0.154790680431223	-0.0656804251816412	-0.0930151406712589
"16"	"Colibri_thalassinus"	-0.15383268513909	0.0393753920219639	0.0184856006804988	0.0209028680417379	0.0833639603790761	0.0627854600331629	-0.110276852071481	0.103854078571067	0.0321367771230115	-0.153739412728817	0.155544697303715	0.113036250380917	-0.121213688206053	0.103855069870862	0.130189682205036	0.0111605544074702	-0.0247946760461531	-0.104238319351793	-0.0588600688483458	-0.0946860664277566	-0.0570747399098166
"17"	"Heliangelus_exortis"	-0.0710449899549969	0.0841615220089749	-0.368110823115727	-0.0990513587533728	0.435904195568816	-0.704346561276843	0.157572505054394	0.0985563011802546	-0.286420976544881	-0.196221217680477	0.545803498084902	0.430859086915995	1.59237355302958	0.318432275382063	0.138661661097677	0.065017462875141	-0.323420321704439	-0.036185966502948	-0.454836225104829	-0.188093047472137	-0.119176406867411
"18"	"Eriocnemis_vestita"	0.0548959198898305	0.18809271356306	0.631965542591199	-0.00767331772157414	-0.180915799781284	-0.208140053155816	1.06257431345787	0.561740119710395	1.0516383603904	0.114262674023721	0.975823049488563	1.59312809765385	1.36736181291969	2.04498829475503	1.38570102127575	-0.0715463889585084	0.378379072459408	-0.381250748834467	-0.795347147941139	-1.16887588750142	0.41927271514062
"19"	"Colibri_delphinae"	0.329165882472219	-0.0786809335316821	-0.0900486380305991	-0.0245015574392076	-0.0862216105563244	-0.109485288782273	0.312783295322869	-0.0713584973559697	-0.176877017947601	0.355951827980967	-0.242639618198466	-0.323641731091673	0.322929319274623	-0.20037680794969	-0.202231891439236	0.0334709066422261	0.0606747826294308	0.0499248090594651	0.196756176675118	0.126756763274109	-0.0548623382565377
"20"	"Florisuga_mellivora"	0.037989198742665	0.0311961228686617	0.0524378931008863	-0.00855393127866816	0.0189906821854585	0.111415293573089	0.364235319438376	0.349976470794163	-0.0497452679781175	0.399483042474567	0.365047632436371	0.205323680603474	0.0750837518320141	0.186350175097789	0.23850997731922	-0.0154994681781298	-0.00703233394865476	-0.237590800577873	-0.17887716512228	-0.0916363326310051	0.156515619140554
"21"	"Aglaiocercus_kingii"	0.00741803392057763	0.208334582861076	0.100632028371635	0.128571361094223	-0.290402630282184	-0.0452632438343136	-0.0564257917561169	0.108758217069674	0.121682625425065	-0.00854831405533925	0.0691407098153266	0.0302036808219842	0.118263931866505	0.0575721724172834	0.0291057308254175	-0.127225147013203	0.276810314954196	-0.145332732616202	-0.104748124236031	-0.0415937560970289	-0.43457604426191
"22"	"Amazilia_saucerottei"	-0.496655189241243	-0.417922105119976	0.161322233505354	-0.214851876825233	-0.0655947005262836	0.064894236824656	-0.423100107858905	-0.390751639871546	-0.29577657290729	-1.3044830468159	0.430706815575866	0.261925896368372	-1.46068548803333	0.214889085461243	1.05148798519279	0.217047666716551	0.175182998963215	-0.272973618447442	-0.549045049144764	-0.680530694011046	-0.352971994843592
"23"	"Phaethornis_syrmatophorus"	0.109991683150956	-0.0151403895749736	-0.107271360520556	0.0135982554240584	0.0758579395836721	-0.000202349641651893	0.0230263773135289	0.147622789879248	0.0153449399307769	-0.179602671575296	0.0239979601636011	-0.0648977723532863	0.0100845211528046	-0.0521174810213366	-0.0434572989226589	0.0045861311474112	-0.0403747325311979	-0.121078426068718	0.0488021712659226	0.0397300487497195	-0.0235988269458234
"24"	"Haplophaedia_aureliae"	0.0186375198395048	0.0346483368038099	0.213918722344073	0.672722290503329	0.0283875918345998	0.319871159131863	0.457480523547619	0.525671043071526	0.12265256536103	-0.13643846078049	0.294535185583565	0.359457288672501	0.179548120219458	0.167051475751426	-0.359570621417894	0.00194023979081085	-0.00142043055293181	-0.276103955366989	-0.0194591068217735	0.115978651020483	0.0450887633709906
"25"	"Phaethornis_guy"	-0.23266343717429	0.0640603294583783	0.0310267982768424	-0.0324535714477729	0.0553302286121302	0.0708662546588911	0.0494183462519408	0.0471236448582651	0.114057613085818	-0.247367569917803	0.457903054834077	0.0438360538066375	-0.270931850863617	0.224909743551583	0.119887350965389	0.00202635498757086	-0.0213731285626573	0.026402033081256	-0.414115768168455	-0.231462333263964	0.0868859327890631
"26"	"Heliodoxa_rubinoides"	0.0461743451792382	-0.107694554302008	-0.129166038607086	0.196052351672061	0.132708483870072	-0.0960789169229172	0.253668480947757	0.0787561624080246	-0.214740626748093	-0.0449319066466812	0.145878484234065	0.00703101534651872	0.121938865556503	0.157095808056026	-0.0654010633026199	0.132270507573764	-0.184056573692445	-0.0573332079324374	-0.14516464337447	-0.0473966543002164	-0.140501282932817
"27"	"Doryfera_ludoviciae"	0.105175668141149	-0.0419716257921692	0.0292465124003785	0.0552919263034066	0.0103940301080283	-0.00945332341651621	0.103702420381884	0.0888962432594625	-0.00576632446353848	0.00643911957192968	-0.0378890628744678	0.014149624202578	-0.00661507933822846	0.0617558009567667	0.0341368164647363	0.0858647102969157	-0.00171801668927786	-0.0924151693046475	0.0679188650523661	0.00603866376525726	-0.0613416618995258
"28"	"Colibri_coruscans"	-0.14553192503015	-0.007761444882714	0.0643546024000198	-0.0329992411086255	-0.0181199280776342	0.0166122570345562	-0.17740393279328	0.0307114679666731	0.182988251072103	-0.184002092362837	0.126040543801264	0.168998295400163	-0.156491066252029	0.0750757149306694	0.0808830034729402	0.0279005525047594	-0.00368912100387136	-0.0113563235907119	-0.031334589255876	0.0157164089021432	0.103306715297461
"29"	"Amazilia_franciae"	-0.20565297552012	0.250941338572027	-0.0621733324916591	0.518046721643949	0.219514076306303	-0.466981840519895	0.434934941838263	0.534730035840241	-0.53903567840446	-0.0802595749575399	0.476886471610354	0.209210235574943	0.0611951519325733	0.0953014060891352	-0.210538707084372	-0.201566056141986	-0.0389758550384355	-0.229323799686762	-0.343521648596748	0.0436102297245147	-0.0852302691259036
"30"	"Lesbia_victoriae"	0.0212320179687707	-0.111936815679637	-0.141190399870959	-0.000952010637878122	0.0774436471897848	0.0407747338680464	-0.0536505917861461	-0.0462053006295097	-0.0929403024480001	0.0555838498936223	-0.143878577943962	-0.268098659171123	0.0224541129915246	-0.172096236249997	-0.331202403187167	0.0645012113920851	0.104718413749564	0.0838703264356022	0.0207066252176137	0.147713941950608	-0.126905950340605
"31"	"Selasphorus_rufus"	1.05768123864841	-0.239740806060705	0.469338655486214	0.120710067728277	-0.181846711933776	0.658418843847646	0.46549379679548	-0.4100741614991	1.05923849964838	1.47126756986751	-0.408393390254405	0.208962415399341	1.20444221073567	-0.585258024534815	-0.451673520972318	0.341913428352185	0.750912785156892	-0.0379743835300167	0.206421929311442	0.243805242609622	-0.396536351763906
"32"	"Calypte_costae"	-1.17179340847119	0.934806447322514	0.211233373076239	-0.251502963359121	0.653102924041212	-0.431953882260631	0.0343287828546011	0.02434369266112	-0.264047663089363	-0.232231727300817	0.267642145917806	-0.365991054838366	0.0373938718481035	0.278854445837881	-0.530602219382574	-1.31590898653115	-0.722482890901014	0.173926211413048	0.277580276682415	0.0753498362458945	0.131825841239595
"33"	"Selasphorus_platycercus"	-0.396604938444759	0.0515641555158146	0.693060787058923	-0.126228448160004	0.00804085825822589	0.110449394764173	0.411210343492671	1.18747376512761	-0.163115515212848	0.539069649062741	0.415681486005211	-0.553924977413083	-0.388084608479401	0.885322071692741	0.269447566702236	-0.015384205441226	-0.189203250366691	-0.163555954678064	-0.307088770923104	-0.743852442528562	0.107886104483491
"34"	"Selasphorus_sasin"	0.664291009808222	-0.0720900502723226	-0.983302588834386	0.176055077061794	0.45962048513169	1.04806375118467	0.83092195949931	-0.981347548238631	0.445337140708831	0.674657825531561	-0.221179258753692	-0.867350112565599	0.286036624108332	-0.483616260237253	0.370575791081017	0.0374457811919024	-0.538144195294142	0.250944995293171	0.35762555658012	0.44169667651616	0.177663710389523
"35"	"Archilochus_colubris"	0.128823325719798	-0.154860590814933	0.0578448056043465	1.12597101442878	0.144618533846162	0.921125987198002	-0.278512952947229	-0.206875780081291	0.645556040938534	-0.667216524084869	0.199645617595051	0.146093507355874	-0.272111802906886	0.0838710217145805	-0.35214583931584	0.105570050952452	0.366930727900911	0.211596103703554	0.373030480948364	0.101534543401061	0.222951500023319
"36"	"Archilochus_alexandri"	-0.0744597466647258	0.109533250111349	-0.0532638662120411	-1.20942259792686	-0.206814563617423	-0.858812393737521	0.341447098978963	0.213445406011037	-0.591464080403207	0.587414723415044	-0.171736029023835	-0.145271378638592	0.259711504057686	-0.0723288181596046	0.34606076467725	-0.0566303404982087	-0.234325114016733	-0.236800720324326	-0.405810391904222	-0.10991081770392	-0.198394680205621
"37"	"Calypte_anna"	0.768345844010258	0.63746230896676	-0.130460395887081	0.133494685441857	-0.0790128631517995	0.0507354511131511	-0.017206493637756	0.0174850480154739	0.0538565144978018	0.38581363400628	-0.113724867864874	-0.443975997091509	-0.341816925991873	-0.0415400490961783	0.131686908799934	-0.619468471524625	-0.22491242366347	-0.301672158067669	0.0126996640768002	-0.174713589693476	0.0137557632788531
"38"	"Selasphorus_calliope"	-0.98321005818769	-0.00523008146989725	0.757380925451982	-0.136750297215624	-0.491530874728692	-1.0500260928791	-0.756949602606149	0.763310766016926	-0.497012345780452	-1.11686838703942	0.440431430288194	1.34413440859145	-0.250725658501394	0.560728906848843	-0.37726137415245	0.0603568326680553	0.50899226296864	0.0319581174184274	-0.571413889673208	-0.316733478599724	-0.0505818670321858
"39"	"Atthis_heloisa"	0.651742084711365	0.309232112008283	-0.549731144163908	0.281338828358865	0.822943516928488	-1.01774231094481	-1.80466480374088	1.3564287356931	-0.721495412898015	-0.662609460681912	0.304362880020854	-1.32289386463004	-0.0735323232052904	-0.0041408187978966	-0.232177351235837	0.361650774279119	-0.387136565945477	-0.466767459157565	0.28747458370076	0.280526138409901	0.000650535666464187
"40"	"Calothorax_lucifer"	0.0548387485508671	-0.0567438271891035	-0.128112695498695	0.0456232328415436	-0.0726132239430712	-0.0798362360468082	0.487687804563032	-0.152219866059524	0.249906271083673	0.70346201811456	-0.0590015481114957	-0.304227542262352	0.281865037962663	0.752502515253305	-0.195488017422492	0.169688555891423	0.775828197198321	0.162878464890512	0.136600166049499	-0.453627733863127	-0.263377374216015
"41"	"Heliomaster_constantii"	0.337984441667272	-0.27505433890837	-0.11097996977552	0.0583612944039844	-0.0999254656662353	0.0648053279497256	0.325039041316723	0.0630083908641225	-0.155712872336421	0.363085843813751	0.224555712875923	-0.184843907271845	0.250889344906028	0.0731151709988107	-0.0783073888582374	0.193046526642891	0.120657313994462	0.0964777053595194	0.170954517695364	0.124498744441946	-0.219281867691761
"42"	"Amazilia_tzacatl"	-0.133324002181894	0.0547247388156792	0.0593389949638207	0.00439477215676448	0.0536629221994241	0.151900547076674	-0.0343000863907847	0.0896127484414575	0.106639245189138	0.0117282128037991	0.0476747516633355	-0.1378954792855	-0.095897678279194	-0.171886073261348	-0.297640621110946	0.0171852871076467	-0.37752486478593	0.190617011063487	-0.0786752789390241	0.10691635997074	-0.0376056601943575
"43"	"Cynanthus_latirostris"	-0.0136545912549802	-0.0271009444413025	-0.0553824899876883	-0.144908452622338	0.165941766294675	0.0652084381015487	0.0487410746414318	-0.108133292856892	-0.226532658003425	0.329085478185107	0.085591235485468	-0.17493563119032	0.0528291137761009	0.373633456788579	-0.0269485686838206	0.125703593501931	-0.0936414384501379	0.549586977018393	0.115677690693156	0.17622096169782	0.107704498463477
"44"	"Amazilia_violiceps"	-6.40182873764456	0.519006411697639	1.59711389885939	3.40629291064628	-1.23021412239296	0.465260335279973	7.03936801831963	-0.272290317619166	1.14900842924318	2.92200092222638	4.33554251304538	-1.85879765387938	5.02718205108553	2.57302837326968	1.71200322222019	-0.495341270244646	1.28984745216371	1.56223388399027	-0.805236025880167	-0.844560510190085	-0.119920175397839
"45"	"Lampornis_clemenciae"	0.373899064960492	-0.140058345614966	-0.0424506951566167	-0.252714378386401	-0.124343212169086	0.104319523263127	0.273520223384734	0.0891411538528352	-0.089766619182481	-0.172739234490102	0.0409792085508012	-0.127544884240423	0.335973102896303	0.344799486458605	-0.0642751012522267	0.221942180814054	0.307491904101595	0.0100708670273119	0.00519093217329346	-0.225198178177946	0.0273035246244215
"46"	"Amazilia_beryllina"	0.14292244859429	1.2177760423733	-0.955305199369915	-0.0793682808817866	2.10114445687162	1.78952281486011	2.55459923634713	1.39392844328982	-2.16259391884745	1.58817748288329	1.09802423995947	0.378723152982179	0.609767162436698	1.5171686067675	-0.4318242064629	-0.666576593086324	-1.2349841280202	0.72825344739075	0.178989078181611	-0.58166664681218	1.19111225558867
"47"	"Lamprolaima_rhami"	0.00156829302930798	-0.109612376379624	0.0973247021837775	0.112412845257826	0.0796142645424214	0.0407606892879494	0.0799840101285796	-0.158045632566106	0.0507021305783024	-0.00377710272244697	-0.0590198526386762	0.153506780846529	0.0285014376790986	-0.0317039116611426	0.0602486593461083	0.11926486505272	-0.104491457066264	0.118192278150574	-0.00819875137558472	0.0503146766779015	-0.0470670517906223
"48"	"Eugenes_fulgens"	-0.22019603128372	0.170448176404556	0.215898283026405	-0.068004169792902	0.0727006398716104	0.0784001452647622	0.0268135741165041	-0.0214507528411887	0.107910257178004	0.10542525602969	-0.0435588468222622	-0.0929624719878016	0.13606294444996	-0.0506200587656283	-0.0327110684426698	-0.237551444442952	-0.0661934751287837	0.0271528375637178	0.0349128329816442	0.0318995638067493	0.171891479187921
"49"	"Amazilia_cyanocephala"	-0.444964873646869	0.672147650699111	0.833626514518327	0.963578802902312	0.695663884430713	-1.26564464385068	0.73126355401263	0.391518712032145	-0.259771787662564	0.0288477382626307	0.586306983648738	0.0580224132909334	0.629670351523107	0.36395443674157	0.369908212345619	-0.951117675917721	0.00959797305605327	-0.435855099727444	-0.533174975696881	-0.470868680571279	-0.128060865808538
"50"	"Amazilia_yucatanensis"	0.327958857943083	-0.0977654644818156	-0.161935910709922	0.014474918050692	0.195703195082672	0.114630974892793	0.292696854269051	0.128765674788447	-0.188437496835025	0.0539924272014092	-0.0122713859031827	0.00794952481084783	0.206972554694737	0.267306082197792	0.124745510765049	0.10276447961386	0.553226650231289	0.0503563893940529	0.136487116598029	0.0992068655611286	-0.0850601516821766
"51"	"Eupherusa_eximia"	0.557505378746674	-0.223792916148967	0.19189897915526	0.416598137659404	0.281571773775047	0.656052689772721	0.521505093361879	0.102611729740512	1.00327073340383	0.150296822944901	0.427075421239438	0.386316371968126	0.0382657345178843	0.710239660781259	0.467717375780804	0.348728005961805	0.335498171056408	0.00333989501225299	0.0381662909424388	-0.23623750160352	-0.391264096168115
"52"	"Thalurania_colombica"	-1.51483190727926	0.940567854156178	-0.811330230812301	0.0238124357516418	2.00459448828734	-0.16711686597163	0.252485399821544	-2.87915033866062	-2.99308917562588	2.09861069343515	-6.86521644160563	-5.90109689703485	2.48634674938431	2.23517827148719	2.10474379745755	-0.618558342438637	-1.21303869235401	3.93991541613351	8.5191116405291	-1.8102802105653	-2.16014324475542
"53"	"Amazilia_chionogaster"	0.0271884993989266	0.176634530232218	0.119898605194168	0.332027578063571	0.40548579616334	-0.542982919753495	0.178960498043855	0.61905596869822	-0.397421087621173	0.0835331387903569	-0.0595479976858129	0.1045652959225	0.0118502997662294	0.0677904985195425	0.102070983572235	0.126203473718391	0.234448445070749	0.166174017003434	0.196694002204225	0.000548111657937097	-0.163233045415422
"54"	"Amazilia_rutila"	0.234885488664305	-0.0359893790217444	-0.0466938225375129	0.352316707301274	-0.133492847118161	-0.128416518541598	0.249208646705754	-0.0175525857963401	0.0289084595989941	0.127660024945519	0.0974677630310911	0.123784834398582	0.0517670517450454	0.0385725712066575	0.193878284727831	0.014204184572108	0.0205994898193215	0.126345394193206	0.00470877621923998	0.0473457472100334	-0.259475004872654
"55"	"Lampornis_amethystinus"	0.0815693458786041	-0.201356209271538	-0.103678292631575	0.369429637192901	-0.000616558919112394	-0.0583837382119232	-0.0268012295742571	-0.0320628654970096	-0.121100171103361	0.0508854543526733	0.142020026174429	0.0266143956448019	-0.0759759565230656	-0.152078447160571	-0.170309598730942	0.257543641202205	-0.00958026716448715	0.10215683954935	-0.0568089838694564	0.179282936764128	-0.0322707709257596
"56"	"Amazilia_chionopectus"	0.00762265757203184	0.261025896161212	0.500200855992799	1.05010111035317	-0.598447946621156	-0.341718003442657	0.411796188767722	0.429625339170613	-0.371276509142949	-0.25513737726377	-1.13254628757517	-1.34863137194463	0.283042919650615	-1.20377768864887	1.2421689146909	-0.233785826117901	-0.639617639430728	-0.790184964843668	0.888334291313904	0.574815624143123	-0.100339628489453
"57"	"Campylopterus_hemileucurus"	0.0614233199835004	-0.306132097627133	-0.290512423413296	-0.0985979593623304	-0.00362493910070929	-0.011569428367635	-0.184716618102277	-0.207900647093689	0.1001501276618	-0.350551586213678	0.180247633767355	0.320799836778979	-0.351039734046429	-0.0562160937821457	-0.200237184013169	0.332869827310852	0.249365179502631	0.187616762236002	-0.186635230371743	0.0195989270277524	0.0855528159869717
"58"	"Hylocharis_eliciae"	0.0926760939327897	-0.0495013531158351	-0.127605238547624	-0.212869930031328	0.23520949919102	0.185324688335949	0.0974608059315857	0.246130995500438	-0.193502874750236	-0.100545694913618	0.166724780507581	0.150963025953527	0.147702286526098	0.989323256941295	0.552694391956025	0.110786303087783	0.285809578478551	-0.161582580840567	0.0297760930081176	-0.669483416166528	0.21753867476816
"59"	"Heliomaster_longirostris"	-0.126528605846549	-0.078366568786375	-0.027267085907396	0.0149219232319578	0.0303403838437428	0.025843605448644	-0.121266517120869	-0.0398609455581496	-0.159478846504731	0.112149574969338	0.0480092987961306	0.110816986973723	-0.318808264780126	-0.191442614671369	-0.267449843325298	0.535266575602031	0.141817721282599	0.153162367215459	-0.235772951690035	0.141226229828351	0.0306593806203766
"60"	"Hylocharis_xantusii"	0.454641830896856	-0.0815145244571624	-0.241724239675338	0.0330314550109361	-0.0121688669140916	0.261967185078755	0.331799118106766	0.0405060071081104	-0.0843805909256297	-0.0208937678412015	0.213630158703538	0.217481613644001	0.00151689938584284	0.137738741126413	0.102783241451353	0.0745735256974499	0.0543555332098652	0.0720219826620633	-0.030021405652234	-0.119343349536759	0.0598272101731908
"61"	"Metallura_tyrianthina"	-0.147300028180645	-0.0491090899236393	0.187091950192402	-0.0729581986729413	-0.0477302498076047	0.100400766340424	0.0507253087043617	0.107950367930617	-0.0144036759328525	-0.0537241713067296	0.131087886590413	0.1579793948404	-0.0858092344256561	0.1217020795922	0.299301720489538	0.0429248849505507	0.0881601839142475	-0.0477913014944935	-0.145052575871781	-0.149103253472822	0.041625337208329
"62"	"Lesbia_nuna"	-0.00979543184872145	0.0655932699388336	0.205873240301991	-0.0331289215546432	0.0502529671158832	0.150951629518047	-0.0927719970141309	0.225816771777413	0.232247285801201	-0.0264788424859951	0.320208348139925	0.548223236309093	-0.0348755194760893	0.157263703118991	0.523214155511216	0.031000344794528	-0.263273019696154	-0.229437985788198	0.193217233553653	0.0784725471615999	-0.186496058604482
"63"	"Lafresnaya_lafresnayi"	0.158236091215705	-0.0470744288851123	-0.0834825109043368	-0.0116796944300062	-0.0670476718487503	0.0800077966741733	-0.105345110085056	-0.103572477196841	-0.0748458364316913	-0.0210072002238894	0.0296313706895565	0.0505861902383574	-0.040409162775904	0.0213970964890255	0.0732359306204824	0.0422349631639973	0.0351128279873576	0.0708040611958059	-0.0303109971599862	0.0208333332009862	0.0295071393165902
"64"	"Eriocnemis_cupreoventris"	0.0149949406418836	0.00529822756472767	0.0869818494064919	-0.161573609339742	0.179755039950734	0.295881013229543	0.0688268390528644	0.0901681990381381	0.214467614119793	-0.0417305770256697	0.038198601986679	0.0623859889111622	-0.0563141266341489	-0.801039493617168	-0.00533079010379171	0.0445071745372553	-0.141661593948504	0.0767501612675849	0.0873005684733445	1.26514796473514	-0.00119231449939031
"65"	"Chlorostilbon_mellisugus"	-0.0616143139745534	0.0974216162346992	0.167877441579662	-0.000575032731097618	-0.070973669768003	-0.0223160345511603	0.00753656130186119	0.381930186621506	0.218975461952475	-0.0633173687652111	0.401726543830256	0.360729798719471	-0.0494968641441246	0.522604700172173	0.295730892503992	-0.02904241406598	0.141642285703834	-0.64737836420198	-0.13589973466765	0.107558337322743	-0.230691102097793
"66"	"Calliphlox_mitchellii"	0.0266979294590116	0.0833057972127626	-0.00510327533554514	0.231131083641752	-0.0549174811297838	-0.172664638605692	0.879638540502107	0.550093182194169	-0.0274596676519034	-0.25984312507509	0.196565798333756	0.753004818456619	0.106143297537043	-0.0379645113499716	0.547747445554247	-0.0540845469948435	0.514374131709465	-0.649228084985907	-0.267459753485332	-0.303687256727055	-0.0583985955332819
