"Species"	"X2"	"X3"	"X4"	"X5"	"X6"	"X7"	"X8"	"X9"	"X10"	"X11"	"X12"	"X13"	"X14"	"X15"	"X16"	"X17"	"X18"	"X19"	"X20"	"X21"	"X22"	"X23"	"X24"	"X25"	"X26"	"X27"	"X28"	"X29"	"X30"	"X31"	"X32"	"X33"	"X34"	"X35"	"X36"	"X37"	"X38"	"X39"	"X40"	"X41"	"X42"	"X43"	"X44"	"X45"	"X46"	"X47"	"X48"	"X49"	"X50"	"X51"	"X52"	"X53"	"X54"	"X55"	"X56"	"X57"	"X58"	"X59"	"X60"	"X61"	"X62"	"X63"	"X64"	"X65"	"X66"	"X67"	"X68"	"X69"	"X70"	"X71"	"X72"	"X73"	"X74"	"X75"	"X76"	"X77"	"X78"	"X79"	"X80"	"X81"	"X82"	"X83"	"X84"	"X85"	"X86"	"X87"	"X88"	"X89"	"X90"	"X91"	"X92"	"X93"	"X94"	"X95"	"X96"	"X97"	"X98"	"X99"	"X100"	"X101"
"27"	"Amazilia_viridifrons"	-1.17848739800484	-1.13478076854465	-1.13451682558759	-1.10732475264384	-1.17632460791791	-1.20674332000581	-1.31597969627859	-1.21036996848483	-1.29453905626833	-1.18820629881003	-1.05044501575705	-1.08524066837689	-1.21987340552581	-1.22109927406957	-1.1508977004313	-1.17274499007334	-1.33002000751024	-1.22847468059031	-1.1795751473125	-1.10489618460976	-1.21832287876271	-1.09580618572162	-1.16009856488422	-1.21901629576217	-1.32525888018159	-1.27736220338888	-1.13267861167864	-1.11658158244871	-1.1848476403822	-1.12529928046988	-1.12032897172669	-1.28836712317582	-1.16914480456837	-1.1503924711906	-1.15694718113769	-1.29006683533402	-1.15381917989157	-1.25704173700314	-1.22293755782521	-1.21031518215307	-1.09941211758043	-1.20674332000581	-1.19382075089695	-1.15648625359565	-1.39516547330181	-1.19018771712519	-1.20140911134405	-1.18078718562524	-1.31747053340061	-1.17278688460731	-1.06114313705098	-1.1784616038244	-1.20756236160292	-1.12434175328582	-1.2562696984603	-1.19449979879608	-1.16373899715602	-1.23521959996965	-1.15935678028274	-1.09909515361582	-1.22812257128222	-1.17134919929736	-1.17960707284123	-1.12373521480527	-1.36871956655245	-1.22396331423849	-1.23052550636337	-1.22630315205171	-1.10431159190334	-1.26392732460163	-1.17236846457924	-1.35757131827259	-1.12373521480527	-1.2401930950278	-1.15748403247603	-1.19429562178452	-1.25140404280362	-1.14327980143523	-1.1994947455688	-1.22788645232235	-1.09673763936883	-1.22415060348844	-1.18595853600455	-1.18512853434985	-1.24238745002042	-1.20046852582921	-1.24145173906697	-1.24408962621291	-1.28756779540286	-1.18832608610514	-1.25396569113127	-1.20602791878223	-1.17152448178922	-1.21695909766882	-1.23049310642809	-1.19374616809974	-1.14237129345154	-1.25742201020485	-1.17624037688519	-1.2866337678261
"28"	"Amazilia_violiceps"	-1.17848739800484	-1.13478076854465	-1.13451682558759	-1.10732475264384	-1.17632460791791	-1.20674332000581	-1.31597969627859	-1.21036996848483	-1.29453905626833	-1.18820629881003	-1.05044501575705	-1.08524066837689	-1.21987340552581	-1.22109927406957	-1.1508977004313	-1.17274499007334	-1.33002000751024	-1.22847468059031	-1.1795751473125	-1.10489618460976	-1.21832287876271	-1.09580618572162	-1.16009856488422	-1.21901629576217	-1.32525888018159	-1.27736220338888	-1.13267861167864	-1.11658158244871	-1.1848476403822	-1.12529928046988	-1.12032897172669	-1.28836712317582	-1.16914480456837	-1.1503924711906	-1.15694718113769	-1.29006683533402	-1.15381917989157	-1.25704173700314	-1.22293755782521	-1.21031518215307	-1.09941211758043	-1.20674332000581	-1.19382075089695	-1.15648625359565	-1.39516547330181	-1.19018771712519	-1.20140911134405	-1.18078718562524	-1.31747053340061	-1.17278688460731	-1.06114313705098	-1.1784616038244	-1.20756236160292	-1.12434175328582	-1.2562696984603	-1.19449979879608	-1.16373899715602	-1.23521959996965	-1.15935678028274	-1.09909515361582	-1.22812257128222	-1.17134919929736	-1.17960707284123	-1.12373521480527	-1.36871956655245	-1.22396331423849	-1.23052550636337	-1.22630315205171	-1.10431159190334	-1.26392732460163	-1.17236846457924	-1.35757131827259	-1.12373521480527	-1.2401930950278	-1.15748403247603	-1.19429562178452	-1.25140404280362	-1.14327980143523	-1.1994947455688	-1.22788645232235	-1.09673763936883	-1.22415060348844	-1.18595853600455	-1.18512853434985	-1.24238745002042	-1.20046852582921	-1.24145173906697	-1.24408962621291	-1.28756779540286	-1.18832608610514	-1.25396569113127	-1.20602791878223	-1.17152448178922	-1.21695909766882	-1.23049310642809	-1.19374616809974	-1.14237129345154	-1.25742201020485	-1.17624037688519	-1.2866337678261
"29"	"Amazilia_viridigaster"	0.260939736372837	0.468918811663032	0.330504951893673	0.664993192173	0.501373553072092	0.761994199006468	0.368597780505725	0.389715678727909	0.618782557983514	0.244861358204357	0.7642029579485	0.622151860248896	0.696424731760599	0.23878225645933	0.569269797204479	0.704338391275494	0.130236104827031	0.249735674151654	0.608404288754482	0.77283606587472	0.354372592972475	0.404507231558642	0.597603319786615	0.50097109344802	0.511186203525001	0.162036695724638	0.633883570670319	0.710612349581358	0.511322002146365	0.702210684285829	0.696072403202839	0.220522393244756	0.63579601329871	0.501641478376627	0.830886502932836	0.646278865962121	0.426356951360846	0.125527851750502	0.575810447820087	0.642129193869864	0.700571215332153	0.390029521563524	0.498070273516301	0.802005351157626	0.289918662378533	0.302242341734162	0.347670667040493	0.661135676757021	0.425732353613733	0.472004770959282	0.597689154139117	0.446931488842121	0.447356223217047	0.69427811745262	0.469394874331049	0.626080391916046	0.898442642461935	0.655501470586697	0.635150477937733	0.424456611351007	0.571246261040835	0.341148597322881	0.766614586795085	0.565403566737897	0.276815281202442	0.515916527697743	0.691773237981162	0.642166535929059	0.758111555762311	0.494434107662655	0.256108665987363	0.201801611507827	0.366215829831406	0.446097549211275	0.60299501070661	0.778131535669282	0.462624833449183	0.589068140966102	0.875383942263032	0.422228102116192	0.150393790680715	0.493834591306064	0.619987146484625	0.287684928954376	0.613106988709049	0.612482598236162	0.710717255161816	0.19305881027214	0.539253534374094	0.549525853405879	0.623547364241928	0.534868546392644	0.525717359499552	0.501535151960793	0.468349622337917	0.538544314807144	0.599195749963739	0.00254206007641746	0.63579601329871	0.437905575760582
"30"	"Amazilia_yucatanensis"	-1.366141595929	-1.48197224063954	-1.46238740756287	-1.33374825949238	-1.35504694770883	-1.4853124501989	-1.57133516032032	-1.48469861124129	-1.55636577294563	-1.4582438745236	-1.54427033422167	-1.42498735897647	-1.51699748104183	-1.51690856431073	-1.37980518196543	-1.47414627030039	-1.45000248964513	-1.54710598893955	-1.46381309094346	-1.32245045645838	-1.60431536554248	-1.35743282074003	-1.46283177133872	-1.52603845894214	-1.43212697489728	-1.44485537854836	-1.3928929930837	-1.45962923343507	-1.44336824081711	-1.4052850840335	-1.44489659110835	-1.49031864116895	-1.40124614304076	-1.37480746483693	-1.42079865065257	-1.43379030240534	-1.4582370636609	-1.53901542513611	-1.42240608433972	-1.43542203683444	-1.49913170216447	-1.4853124501989	-1.48133757689067	-1.38840051384557	-1.6358220094935	-1.44418069095897	-1.5411788740552	-1.35549043767467	-1.59835215788988	-1.51382411662059	-1.38617647611745	-1.47250957173366	-1.53565145761479	-1.36017245428264	-1.51024259943135	-1.44418069095897	-1.37778438291131	-1.39706458791519	-1.60191261776787	-1.42039900543662	-1.46229896740879	-1.45911990111775	-1.50129797972133	-1.40124196313551	-1.60748145781265	-1.48069727743789	-1.41731905903436	-1.50111865437816	-1.41616244170245	-1.62144581366385	-1.54162466819932	-1.52078859728764	-1.40124196313551	-1.48329436027464	-1.36423303211994	-1.56935533465082	-1.5182883068719	-1.47974721869819	-1.52680603006347	-1.46576718086263	-1.45719310634838	-1.45710845897006	-1.45139446395657	-1.43494478469022	-1.56652172890579	-1.61639766305691	-1.56690302922395	-1.47832411675074	-1.62057086749876	-1.40598890482264	-1.5922320887655	-1.61639766305691	-1.4288880082549	-1.54493695341171	-1.48995329142863	-1.54107025023117	-1.37980518196543	-1.55820797794429	-1.40124614304076	-1.43166035135539
"31"	"Androdon_aequatorialis"	-2.7015580540006	-2.72327273718456	-2.74370610003024	-2.68274839798172	-2.63913003110191	-2.62571357607189	-2.8036316932181	-2.77165048873791	-2.8744810393256	-2.65893565149182	-2.73253234077317	-2.71000143710081	-2.77575185583621	-2.78818241294974	-2.67623151234266	-2.75527899507569	-2.77565294996071	-2.76570192442003	-2.86688597342952	-2.80052587611118	-2.63925839519486	-2.73357432377922	-2.74049027893324	-2.80550182109464	-2.7742131354866	-2.71250432220487	-2.69217031683077	-2.70605831661432	-2.70435791111672	-2.70383351458011	-2.64575709185634	-2.78415933755119	-2.77327373440521	-2.66506442772841	-2.6827823797519	-2.76808512067296	-2.72678902475826	-2.76109604035692	-2.80169380284686	-2.67543154451504	-2.76032458372954	-2.62571357607189	-2.78550986569628	-2.73861901756151	-2.96579232536164	-2.68380261287584	-2.7135124959614	-2.73948581451555	-2.7790985916075	-2.66166559681553	-2.75674830590812	-2.71467767306094	-2.78039746913098	-2.75284477826323	-2.72716032731497	-2.68380261287584	-2.59433090076222	-2.76284287351337	-2.74276637967249	-2.72465252396315	-2.75445093216417	-2.66809754999579	-2.73341524324692	-2.72553331386279	-2.9176263246141	-2.74702781075831	-2.71271383984608	-2.72167924437192	-2.71383557879545	-2.68792999235523	-2.68506565889098	-2.88632164567599	-2.72553331386279	-2.83083935523472	-2.76150384390566	-2.7680953969662	-2.65249303391392	-2.69063245750944	-2.71406822974761	-2.85667666970356	-2.69368416587387	-2.69901596858283	-2.65190896772832	-2.7259324318938	-2.674138515045	-2.75298748893672	-2.73926027734084	-2.72619027413944	-2.79738169643438	-2.84816974518605	-2.82888179617271	-2.75298748893672	-2.61670109917658	-2.81535668755036	-2.87869145050389	-2.67175312071862	-2.67623151234266	-2.87962682842448	-2.77327373440521	-2.66957916483674
"32"	"Anthracothorax_nigricollis"	-1.61815850363021	-1.63707530417785	-1.63783064999249	-1.66860681338184	-1.56459717993295	-1.68369146954853	-1.70444607460117	-1.69209119225721	-1.6580022219872	-1.58317498439834	-1.67744073652871	-1.54881374410971	-1.70281970013655	-1.6573732785146	-1.63423691031139	-1.6773177580952	-1.61285996200873	-1.67164564953023	-1.66754033751717	-1.58583921328686	-1.60353020076593	-1.56605655955278	-1.63833305473404	-1.70291064862563	-1.72117126579811	-1.63145223939816	-1.64303183748809	-1.68877993588067	-1.64832323083758	-1.65070235566874	-1.55960036820966	-1.67129012924987	-1.68341168626897	-1.62029506169791	-1.61630692587977	-1.56218432763661	-1.65026197816801	-1.68156515709229	-1.62535216631041	-1.63126415099868	-1.52173100418305	-1.68369146954853	-1.73205051752633	-1.52768060179299	-1.78889780448239	-1.62833910504584	-1.66158756408865	-1.55443709020723	-1.72564890464188	-1.6921028106436	-1.55596736591455	-1.59194897822497	-1.69648952531571	-1.56127483875766	-1.61498476616616	-1.62833910504584	-1.49462979633672	-1.62639507634179	-1.67681598495948	-1.61689222086992	-1.62286242231799	-1.68337390573579	-1.67669066534413	-1.50370435636177	-1.78253541422596	-1.57350521900998	-1.57212334469562	-1.64198443289141	-1.56146182960266	-1.64483580341483	-1.5419469533834	-1.66961735872667	-1.50370435636177	-1.67148501306046	-1.63500981554468	-1.71011919201786	-1.57920415745526	-1.64337998855287	-1.60409211057555	-1.66688221268115	-1.66817828666741	-1.59253790757768	-1.7059584344019	-1.60168848211726	-1.62598394908248	-1.56919561242492	-1.57776221270812	-1.61439013024135	-1.8031839001719	-1.68243778598338	-1.66151361825451	-1.56919561242492	-1.60579239417131	-1.70887271546923	-1.69875552870671	-1.60605914783921	-1.63423691031139	-1.66084262217176	-1.68341168626897	-1.60625911721271
"33"	"Anthracothorax_prevostii"	-1.13629623923826	-1.17990353085684	-1.18671249407763	-1.22118212049509	-1.07274725803316	-1.23383335751678	-1.24476994208753	-1.25609647230822	-1.20596658541626	-1.15928058848984	-1.20376675912203	-1.03216638294801	-1.26591547577089	-1.18192536735492	-1.1780694636275	-1.24025078932827	-1.17354419694335	-1.23826136996093	-1.18736272281268	-1.12508472916288	-1.18019386753859	-1.15624993699525	-1.16541380158757	-1.24306810290259	-1.31396759831214	-1.19167074474833	-1.15063082714234	-1.20538681631048	-1.22395460588436	-1.17238925908094	-1.05827558062008	-1.21318800661453	-1.23530973257478	-1.18116977706808	-1.13678446575193	-1.11009017821965	-1.17986713640536	-1.24653886206617	-1.18077160453415	-1.17655743244916	-1.11986976442793	-1.23383335751678	-1.30721844867836	-1.03714115124658	-1.32314111230056	-1.18008773796584	-1.19561129999651	-1.14051060682284	-1.28260413932069	-1.21221967784308	-1.1309290537331	-1.150478639559	-1.19771280024165	-1.08633041066723	-1.11760530152458	-1.18008773796584	-1.07212154842836	-1.21212930698897	-1.19070747285347	-1.10458736552086	-1.15323239403465	-1.20515785056139	-1.21554725811926	-1.07337167476478	-1.33407584705305	-1.10276372653234	-1.10953577486253	-1.21296932866135	-1.10585646727418	-1.15977203577383	-1.09452773177835	-1.19425975706459	-1.07337167476478	-1.2473208895532	-1.19185351853419	-1.24009544565316	-1.14917139215455	-1.16362822840751	-1.13282406718798	-1.18841764760378	-1.18996740501221	-1.13473609168161	-1.27521795728052	-1.14141788209436	-1.16538967877477	-1.11849136149303	-1.16760156993388	-1.11084056641577	-1.31427639871224	-1.20533243849022	-1.20240791812513	-1.11849136149303	-1.11928113233397	-1.24948655808849	-1.22562809425806	-1.10699147688564	-1.1780694636275	-1.16592317680248	-1.23530973257478	-1.18674671458465
"34"	"Anthracothorax_viridigula"	-1.13629623933456	-1.17990353079538	-1.18671249407763	-1.22118212058356	-1.07274725806736	-1.23383335740031	-1.24476994188592	-1.25609647210889	-1.2059665852965	-1.15928058833298	-1.203766758972	-1.03216638294801	-1.26591547571449	-1.18192536738559	-1.17806946365829	-1.24025078932827	-1.17354419709799	-1.23826136984497	-1.18736272278218	-1.12508472916288	-1.18019386763075	-1.15624993693232	-1.16541380140049	-1.24306810278719	-1.31396759815089	-1.19167074465721	-1.15063082707906	-1.20538681631048	-1.22395460582555	-1.17238925917383	-1.05827558051597	-1.21318800667398	-1.2353097325457	-1.18116977731362	-1.13678446562359	-1.11009017828556	-1.17986713631317	-1.24653886223867	-1.18077160447274	-1.1765574325725	-1.11986976452583	-1.23383335740031	-1.30721844878659	-1.03714115121113	-1.3231411122473	-1.18008773802729	-1.19561130002676	-1.14051060688677	-1.28260413926523	-1.21221967772406	-1.13092905376537	-1.1504786394957	-1.19771280024165	-1.08633041066723	-1.11760530139376	-1.18008773802729	-1.07212154839413	-1.21212930722702	-1.19070747291427	-1.10458736552086	-1.1532323939084	-1.2051578504715	-1.21554725805995	-1.07337167466222	-1.33407584707939	-1.10276372659873	-1.10953577473064	-1.21296932857215	-1.1058564671418	-1.15977203561705	-1.09452773177835	-1.19425975694342	-1.07337167466222	-1.24732088963938	-1.19185351856456	-1.24009544556636	-1.14917139209118	-1.16362822840751	-1.13282406705913	-1.1884176476952	-1.18996740486009	-1.13473609174591	-1.27521795725258	-1.14141788215823	-1.16538967886831	-1.11849136146035	-1.16760156980943	-1.11084056634992	-1.31427639868537	-1.20533243837038	-1.20240791803499	-1.11849136146035	-1.11928113233397	-1.24948655800249	-1.22562809414063	-1.10699147701787	-1.17806946365829	-1.16592317667783	-1.2353097325457	-1.18674671467622
"35"	"Aphantochroa_cirrochloris"	-1.7958408830825	-1.88751766650948	-1.76724862421476	-1.76114066108523	-1.82690161545019	-1.76777515107782	-1.89476936050611	-1.77507961455742	-1.91384258311598	-1.851717950661	-1.81514281194835	-1.83937228679136	-1.84854825053877	-1.86983852964101	-1.77621615119435	-1.76846248847883	-1.82886951495546	-1.88877935462768	-1.92244423178845	-1.76009508589452	-1.7979886929793	-1.80397551746898	-1.82369314150365	-1.79924577135791	-1.84599123569661	-1.91722414428797	-1.79631163059472	-1.83299899151683	-1.77474025434667	-1.76119681807222	-1.83784966063553	-1.94795401052506	-1.87434287149394	-1.74966900026468	-1.90766291244459	-1.77623598578938	-1.89999881374891	-1.79983832579123	-1.86840681600214	-1.78976772320774	-1.90245646942401	-1.76777515107782	-1.81096871924489	-1.77494189219924	-1.97108536411773	-1.81200381137698	-1.91003985215605	-1.76438292285036	-1.92200382484969	-1.92483115668232	-1.72314094947197	-1.87317759597734	-1.7349337078635	-1.82519259052393	-1.89166019867347	-1.81200381137698	-1.71639285878825	-1.96156472066733	-1.7797033300705	-1.75051856802014	-1.89030361129704	-1.81633830873568	-1.85953103128759	-1.70321612207075	-1.89350617628981	-1.72353656687929	-1.87015799508667	-1.76214802690116	-1.8306327096311	-1.86023072092145	-1.74763119644044	-1.93914137130464	-1.70321612207075	-1.83981654462171	-1.8079119055075	-1.84771057499916	-1.81640858980073	-1.80152725124859	-1.83169611123203	-1.82919913213627	-1.76929841022379	-1.84730580205044	-1.80528668273228	-1.79153571130289	-1.78501950391242	-1.89964306667946	-1.87268971900359	-1.85000805747645	-1.84667275033695	-1.89801316978317	-1.81737425381681	-1.89964306667946	-1.68491552302052	-1.90073990126927	-1.84017665982148	-1.81664720510314	-1.77621615119435	-1.84272609761581	-1.87434287149394	-1.81864349825592
"36"	"Archilochus_alexandri"	-1.04399195780202	-1.14802116547922	-1.11911522603678	-1.15356640113134	-1.18909625087028	-1.16829199767301	-1.15819219471276	-1.22226783359885	-1.20883429913153	-1.11327584150299	-1.07885396121929	-1.15454503550313	-1.32479206071096	-1.22313111479577	-1.08539467750728	-1.3555120782732	-1.24558702539024	-1.10711443775247	-1.18262358497546	-1.1423026861789	-1.19214534987739	-1.14790070850751	-1.16840217745937	-1.16267207664421	-1.22007663262326	-1.0787142649454	-1.11611150168621	-1.12213697979786	-1.13539991801022	-1.08087774962058	-1.09873416823177	-1.31116901046647	-1.14357176787435	-1.12701165297165	-1.08642166844298	-1.21738968497372	-1.12784987493819	-1.1473368319487	-1.16775871840399	-1.20015429389031	-1.19209108488268	-1.16829199767301	-1.19797037586808	-1.12825014533167	-1.33350933005073	-1.13255247013678	-1.21986666005314	-1.07648736813388	-1.20613497375123	-1.1885042810069	-1.0504266062521	-1.10836150628704	-1.10634440712549	-1.16694093028365	-1.15093510030398	-1.13255247013678	-0.922322592406495	-1.20153088502335	-1.0829269629669	-1.12110907126403	-1.19565175550451	-1.12947814980085	-1.18707552485322	-1.02192037198795	-1.25442623923157	-1.1006932780524	-1.12938708380255	-1.15683054361827	-1.04185093551965	-1.14487958115726	-1.08853174493003	-1.2639590575042	-1.02192037198795	-1.25106706380729	-1.10159254323066	-1.15665464668751	-1.08356752814087	-1.14626522804926	-1.18167537081038	-1.15263534693357	-1.11717182293661	-1.15457922587956	-1.03713430317957	-1.1338149525081	-1.1680704648654	-1.03532767502169	-1.1895894565883	-1.11822423955952	-1.2542164326303	-1.21451114520946	-1.12182223055155	-1.03532767502169	-1.06137423319312	-1.18050243317452	-1.19370935097569	-1.14002004551868	-1.08539467750728	-1.23883900374909	-1.14357176787435	-1.10121829953229
"37"	"Archilochus_colubris"	-1.04399195780202	-1.14802116547922	-1.11911522603678	-1.15356640113134	-1.18909625087028	-1.16829199767301	-1.15819219471276	-1.22226783359885	-1.20883429913153	-1.11327584150299	-1.07885396121929	-1.15454503550313	-1.32479206071096	-1.22313111479577	-1.08539467750728	-1.3555120782732	-1.24558702539024	-1.10711443775247	-1.18262358497546	-1.1423026861789	-1.19214534987739	-1.14790070850751	-1.16840217745937	-1.16267207664421	-1.22007663262326	-1.0787142649454	-1.11611150168621	-1.12213697979786	-1.13539991801022	-1.08087774962058	-1.09873416823177	-1.31116901046647	-1.14357176787435	-1.12701165297165	-1.08642166844298	-1.21738968497372	-1.12784987493819	-1.1473368319487	-1.16775871840399	-1.20015429389031	-1.19209108488268	-1.16829199767301	-1.19797037586808	-1.12825014533167	-1.33350933005073	-1.13255247013678	-1.21986666005314	-1.07648736813388	-1.20613497375123	-1.1885042810069	-1.0504266062521	-1.10836150628704	-1.10634440712549	-1.16694093028365	-1.15093510030398	-1.13255247013678	-0.922322592406495	-1.20153088502335	-1.0829269629669	-1.12110907126403	-1.19565175550451	-1.12947814980085	-1.18707552485322	-1.02192037198795	-1.25442623923157	-1.1006932780524	-1.12938708380255	-1.15683054361827	-1.04185093551965	-1.14487958115726	-1.08853174493003	-1.2639590575042	-1.02192037198795	-1.25106706380729	-1.10159254323066	-1.15665464668751	-1.08356752814087	-1.14626522804926	-1.18167537081038	-1.15263534693357	-1.11717182293661	-1.15457922587956	-1.03713430317957	-1.1338149525081	-1.1680704648654	-1.03532767502169	-1.1895894565883	-1.11822423955952	-1.2542164326303	-1.21451114520946	-1.12182223055155	-1.03532767502169	-1.06137423319312	-1.18050243317452	-1.19370935097569	-1.14002004551868	-1.08539467750728	-1.23883900374909	-1.14357176787435	-1.10121829953229
"38"	"Atthis_heloisa"	-0.650618234304097	-0.67095370209993	-0.713244479739123	-0.688852445313493	-0.641695939275921	-0.738656978956585	-0.588893384774206	-0.675385080931485	-0.689445944409198	-0.633361095832423	-0.634759158493885	-0.730767760444665	-0.812346742004769	-0.783905900324966	-0.625208458993405	-0.641569037924873	-0.62232468724078	-0.626791387825662	-0.63370208263859	-0.512301968163079	-0.665688957527143	-0.620382917651956	-0.495586011735971	-0.772505969781061	-0.654482162473904	-0.618142133101791	-0.584504048985016	-0.693012051825391	-0.698057535600367	-0.513971474025544	-0.572143882469975	-0.659547943965944	-0.610368728281106	-0.617184417326985	-0.728658895330115	-0.691076616683209	-0.693763734087688	-0.66695798099532	-0.629575428573133	-0.61923230265188	-0.802226880297678	-0.738656978956585	-0.722765858331379	-0.739980444694089	-0.823385126092205	-0.727499741209209	-0.571776293188385	-0.551468529045999	-0.83182519385157	-0.653493644999949	-0.622535682261474	-0.71732284235582	-0.663194132917136	-0.746238986860192	-0.826877377336103	-0.727499741209209	-0.47385708533898	-0.728709754516863	-0.577216737859262	-0.641861761973104	-0.552455291844546	-0.550521282685354	-0.770763147103498	-0.547232578265134	-0.822743115685331	-0.736189787612877	-0.710415374720697	-0.657329629340086	-0.666985570810473	-0.622424577928443	-0.670838216292297	-0.861498088389961	-0.547232578265134	-0.746950834323558	-0.551786288765888	-0.744891750132267	-0.554180369257683	-0.65052616132952	-0.754071218410528	-0.786393574065783	-0.639030566527305	-0.593856656741001	-0.549595288907215	-0.731918866803952	-0.590419514816362	-0.757041917387312	-0.703066725963709	-0.716817431268863	-0.836179521054742	-0.83249193956141	-0.695257009749455	-0.757041917387312	-0.630966680533186	-0.668405372493788	-0.702623554416069	-0.685850600732389	-0.625208458993405	-0.719589921095565	-0.610368728281106	-0.632375906745066
"39"	"Avocettula_recurvirostris"	-2.47119592580804	-2.57507843022689	-2.49733655482359	-2.57978549048855	-2.42048242470172	-2.55389890485969	-2.56395501014523	-2.5257992827153	-2.57281061527939	-2.46554811016938	-2.51432197989628	-2.45005184727298	-2.58974258450746	-2.57241681532622	-2.54535475509984	-2.44125058324662	-2.53237109153102	-2.51757626724145	-2.52848449876463	-2.43899313237291	-2.50763125841896	-2.47842194829967	-2.53254965103951	-2.55206802557244	-2.53028397964609	-2.48826631382556	-2.48872268662606	-2.54792028088028	-2.49389484661283	-2.50940713884405	-2.47108608733043	-2.57223641753014	-2.57200397991211	-2.46032081544125	-2.53244791135105	-2.51598219938937	-2.48876323032253	-2.52989666868943	-2.56126418076372	-2.49731836090355	-2.47331415682646	-2.55389890485969	-2.51801822987131	-2.49110721663004	-2.62636125597804	-2.4938244222592	-2.47037211667456	-2.46958141398618	-2.66018089264898	-2.50985803736986	-2.4592167210166	-2.52184999558388	-2.48630082236927	-2.44962198732913	-2.45823062830594	-2.4938244222592	-2.3934914833251	-2.53827704304844	-2.52503883104328	-2.48454361860693	-2.52952627849611	-2.52584954371513	-2.56177518057024	-2.50101722379238	-2.6781322120967	-2.57018411228053	-2.54881253516871	-2.49010840092811	-2.52326807628511	-2.54917305664119	-2.4931265591441	-2.58849868510808	-2.50101722379238	-2.57320047596914	-2.56286140087244	-2.54346247468767	-2.53577242337174	-2.51986714043447	-2.49462881599148	-2.53188023290875	-2.53497447930952	-2.48189097430355	-2.51448173295031	-2.52789030557713	-2.52457347789737	-2.4702316253458	-2.49967500900533	-2.51570634558797	-2.58661364482792	-2.62857825581429	-2.63439997552167	-2.4702316253458	-2.43000771790059	-2.6353449419261	-2.58955521808925	-2.49588987368001	-2.54535475509984	-2.51021756106835	-2.57200397991211	-2.51519428529454
"40"	"Boissonneaua_matthewsii"	-1.50255220242709	-1.70225775780901	-1.69000666851815	-1.6415732551871	-1.62395712728472	-1.68246469434526	-1.69194248316422	-1.61003397552548	-1.77713662883736	-2.0331501411268	-1.54075255745266	-1.54201024143122	-1.67469749294232	-1.68378869077818	-1.57843355545064	-1.54101902148137	-1.66580939720345	-1.63282714635337	-1.59317237457991	-1.49581415300436	-1.57584773452649	-1.60220287933157	-1.6576391113352	-1.71742808692372	-1.60559787876175	-1.65364168705615	-1.50662336011907	-1.56552308323152	-1.55402498870837	-1.65387193123975	-1.53325651403871	-1.67225808453422	-1.68721259994288	-1.56315402786803	-1.75178808124941	-1.46958989198708	-1.6453120248492	-1.68409551131747	-1.56724017018743	-1.67369315157925	-1.66489791326077	-1.68246469434526	-1.66755721434328	-1.58923834522443	-1.69877949703931	-1.6331310742919	-1.53308116410572	-1.54609169489637	-1.64036454218801	-1.66662469896177	-1.55002637713355	-1.60770817335969	-1.67069872093854	-1.58569263076912	-1.63002420118739	-1.6331310742919	-1.50029625382854	-1.63191533487294	-1.68175851354279	-1.67604145597196	-1.60212600810587	-1.60296730034658	-1.73432668664757	-1.55752254237	-1.76778846854121	-1.67827421020985	-1.59280923488122	-1.58818587477545	-1.65507298096462	-1.65888064296614	-1.49159946391628	-1.6383199949787	-1.55752254237	-1.66551386600086	-1.62753360219139	-1.62697102402213	-1.65602316327479	-1.65753620887213	-1.72953734486649	-1.62056317090658	-1.63418531853473	-1.72138310434974	-1.58426451649845	-1.59171192579681	-1.56264940478344	-1.58016770182084	-1.4781633979947	-1.6014965970805	-1.68999571577946	-1.71667542308913	-1.70080509971879	-1.58016770182084	-1.58588598371017	-1.62687653816886	-1.62730129867156	-1.52625764942645	-1.57843355545064	-1.68586120937693	-1.68721259994288	-1.53959146958398
