"Species"	"crown_Hue_f"	"crown_Bri_f"	"crown_Sat_f"	"gorget_Hue_f"	"gorget_Bri_f"	"gorget_Sat_f"	"belly_Hue_f"	"belly_Bri_f"	"belly_Sat_f"	"mantle_Hue_f"	"mantle_Bri_f"	"mantle_Sat_f"	"rump_Hue_f"	"rump_Bri_f"	"rump_Sat_f"	"crown_Slope_f"	"gorget_Slope_f"	"belly_Slope_f"	"mantle_Slope_f"	"rump_Slope_f"	"mean_span_f"
"13"	"Ocreatus_underwoodii"	0.00626409613093649	0.00542997396180926	-0.0280966876076006	0.0505085406142173	0.114212679335454	-0.190101605380869	0.03084035948242	0.136024127801606	-0.185895895542002	-0.0681160628954064	0.161409147081458	-0.000166018200816195	-0.0403714193968118	0.0590003404472902	-0.0171013388747738	0.0374826563437936	0.00609663265155896	-0.140261649739603	-0.135983371398637	-0.0126036487757441	0.0406938765735354
"14"	"Eutoxeres_aquila"	0.11172204695502	-0.016602161783313	-0.0520249752892738	0.0451049021279059	-0.00708863709617243	-0.0329697482089922	0.0394730875179463	0.0133669110381126	-0.0172018746573772	0.0477745544444269	-0.0332659212115223	-0.0608017907192429	-0.0462191886977696	-0.0377671658959228	-0.032492928929811	0.0118957866711801	0.0245276043902182	-0.0189696910096581	-0.00472949143037035	-0.00856724540395732	-0.0466057886590702
"15"	"Adelomyia_melanogenys"	-0.0133952548832969	-0.0566499913309159	0.00228393230327237	-0.0896242516181919	-0.113582963976366	-0.0863822183551399	-0.108018134924116	-0.0333157607214481	-0.0688147741057245	0.0167903716608761	0.381262337642341	0.107608846082166	0.0234915087131926	0.0296205747556712	0.0694692292685173	0.0173374846404576	0.0562969774614086	0.0834268031253079	-0.533814312020177	0.00583683752277504	-0.07516169779665
"16"	"Colibri_thalassinus"	-0.0706882351927469	-0.0441274262612486	0.0700473674270718	0.00788453549476454	0.0287740908221074	0.0379076893252063	-0.0548198732768421	0.0944163251476508	0.0385621532822866	-0.256945041744861	0.0876232552790608	0.21171483323842	-0.157295269757275	0.203308953488691	0.137353501790445	-0.073515780497128	-0.0157382686859402	-0.196610491631312	-0.0183574581331505	-0.111205071186925	-0.204430289071947
"17"	"Heliangelus_exortis"	-0.0758034634823996	0.273692142395068	-0.570992698870697	0.231902303056622	-0.792110309937967	-1.58345052714956	0.35466395207344	0.398994514964605	-0.618290148980643	-0.227913011852336	0.759792904545745	0.314443383422794	-0.323414178397095	0.197309466468928	-0.2146411934705	0.112230838801493	1.26894212126529	-0.354328261777462	-0.972011499363939	-0.143984113439636	-0.802592727958498
"18"	"Eriocnemis_vestita"	0.0268988655989362	0.192556091991106	0.13375899145608	-0.129727684228677	0.396948846070891	0.131884141622536	0.0436187109013992	0.49597486780744	-0.0925332662208589	0.0160219036064139	0.426128876473555	0.362125710070885	0.330416478848273	0.750547493322459	0.337276604609593	0.0533898862116868	0.643802564222942	-0.485371292402393	-0.10714900621419	-0.515295264148155	0.58490912052324
"19"	"Colibri_delphinae"	0.309218789922415	0.0318637358249652	-0.107288156100295	0.111818767651148	0.0173767653992562	-0.157722077613265	0.316696549360412	-0.0330643711652952	-0.23434647546087	0.60004727134656	0.0143185012489633	-0.213440866062575	0.408362226337825	-0.15599443757065	-0.171060582239478	0.0494214919048509	0.0201255810203068	0.194234836753689	0.00288490236988903	0.0555530121282506	-0.292188886033161
"20"	"Florisuga_mellivora"	0.380478650857554	0.0635974919798578	0.000554168770312721	0.186646149707592	0.108634395611347	0.0650735154405508	0.212304452617603	0.388673791559563	-0.145048399108969	0.488660144855966	0.320738935405235	0.217925249068039	0.476879873719005	0.157852849489833	0.189991601528047	-0.0195794328457029	-0.0462975321667805	-0.280855682736759	-0.16936117239268	-0.0622434895921798	0.157267089558983
"21"	"Aglaiocercus_kingii"	0.025541922621531	-0.14710330605268	0.103239215217144	-0.106391685757602	-0.268973646628239	0.127491387161372	0.0459595171349898	0.00151699894229646	-0.139246432026198	-0.020450359754309	-0.019797898259391	0.108105320542362	-0.0750964876981907	-0.0596241767833212	0.124171801650989	0.140515773613208	0.170883599101847	-0.0232058473073715	-0.243015999397385	-0.0251913542928714	-0.164936917639798
"22"	"Amazilia_saucerottei"	-0.442594610332787	-1.14700435311127	-0.115373126664722	-0.0495134342259065	-1.09101380545087	0.358837800676647	-0.864192632569801	-0.330741955052155	1.41823244379372	-0.140980701063648	-0.968815288141755	0.386011418352519	-1.21725708341187	-0.126137121491107	-0.733089394679832	0.623749321430808	0.725611568204956	-0.344931677948215	0.0742682348363477	-0.341789736960751	-1.15782344541435
"23"	"Phaethornis_syrmatophorus"	0.127011342489756	-0.0614040727380012	-0.0247418265714116	0.0322653100067958	-0.0262514509387502	0.0602151603657435	0.0594161818255828	0.0101573917791619	0.00720036126962416	0.0156854441702821	0.0189838551224614	0.119470180222381	0.105986727855662	-0.053439694504246	0.052564024099923	0.0104718567143351	0.0042966953761122	-0.0396361091505302	-0.108221739144958	-0.00519523605472437	0.00950427626859347
"24"	"Haplophaedia_aureliae"	0.824987696582052	0.0551310867234166	0.493220056742625	0.671398614146159	0.182563136966051	0.811670056363277	-0.496772731248377	0.0176707745400117	0.539300448767794	-0.156467647022451	0.247462627087542	0.492989050052417	0.0603628813029962	0.0954600636385318	0.15750658452196	-0.0426708727061757	-0.14671208055098	0.00297970680954503	-0.243535935466063	-0.0592990820513202	0.0647399944677321
"25"	"Phaethornis_guy"	-0.0844365265075953	0.0842577788830905	0.187630174093854	0.0204679725721823	0.173238802056932	0.117283619814142	0.112613616389827	0.0999387332108689	0.0709981059540128	0.0391977586641422	0.480643342652207	0.0698886855177607	-0.365531587281267	0.355639739369541	0.018669480111642	-0.0154544993237466	-0.0594168531436225	-0.0842703578858869	-0.44330881572432	-0.280609733743975	0.0935301608925521
"26"	"Heliodoxa_rubinoides"	-0.00833500763217839	-0.00272979698059217	-0.0500346069035481	0.161163228073835	0.741736217324907	0.0819285492196052	0.133052106120473	-0.123234171927517	-0.155109893428719	0.00981172026934434	-0.0466044555484522	-0.211790919882509	0.105514701923354	0.00317383841875784	-0.161344060899954	0.0773387301376108	-1.09052753741878	0.100881771909137	-0.0245787086306987	-0.0379140491021946	0.144936495359954
"27"	"Doryfera_ludoviciae"	0.045036514121364	-0.0964990615580714	0.219161470692799	0.0427119678700456	-0.0501362578702466	-0.0135532943201141	0.0110491853245556	-0.0349528848628935	-0.0169450238537316	0.0179582410265418	-0.0133322187607756	-0.00969713257602898	-0.0181047117082402	-0.00327191429529518	-0.0126663081266754	0.148553751625982	0.00128288363647132	0.00322432396240131	0.0925814094076678	-0.0787366605619192	0.0052294591755451
"28"	"Colibri_coruscans"	-0.175032307591581	0.0285499054674713	0.0270560617569459	-0.17987160081387	-0.0166857918315365	0.132842896051952	-0.308443917144472	0.0766558001865645	0.386648365855322	-0.24541870031112	-0.100686246505127	-0.0104589282895358	-0.15788573475732	-0.0761801560892961	0.0361654814805567	0.0470164646514738	-0.0531368138012926	-0.188495214073796	0.014545268187053	0.072076125574892	0.619304229540196
"29"	"Amazilia_franciae"	-0.14044592052735	0.0728714791408009	0.313837304641941	0.255579894157104	0.319666388199032	-0.26699636714767	-0.0594058565954831	0.317099694656049	-0.327999411273007	-0.0133247923090776	-0.0166265458584952	-0.201835591247062	0.172385355272198	-0.013128754622451	-0.0823070612346446	0.0189660903490988	-0.0419130192400929	-0.240578056503642	-0.0461251432934869	-0.057316348885927	0.205752175822099
"30"	"Lesbia_victoriae"	-0.0822088331104967	0.0652119806168775	-0.102954224683188	0.0759318096235388	0.512310374128674	0.311893698132421	0.180274828300036	0.340509237210215	-0.147870339796004	-0.0883792049373031	0.266710869218247	0.153254687733181	-0.0309817234184454	0.215504021748532	-0.120456410878319	0.0181272298831477	0.00701637809347029	-0.246346639630214	-0.0353942593190988	0.0100057045507009	0.210835896067362
"31"	"Selasphorus_rufus"	0.377995634013335	0.0335931720522005	0.576494928744135	0.251358330499885	-0.260213124862472	0.187798320467089	0.040885743047499	-0.934390737939477	0.747825857696931	-0.091859436663249	-1.69515729218108	-0.00372947001710413	0.2603392507847	0.042034015141972	0.333570598843646	-0.0430954710931244	0.193975152941214	0.715756369766614	1.74575473960712	0.615002418266446	-0.0138707845305623
"32"	"Calypte_costae"	0.327457064643488	0.795227160476813	-0.015434897633455	0.0840297144654548	0.122742229122803	0.0507950564568144	0.145901143409819	0.627128882378257	0.0207901939418935	0.640820852143152	-0.185139339311171	0.269141174841225	-0.278800380018452	-0.0543697351800795	-0.00428373197137483	-0.127897308928625	0.0818606313465547	0.0892865029344078	-0.350064450848473	-0.123026527006705	-0.0551482679461052
"33"	"Selasphorus_platycercus"	-0.408642966742282	0.40637989348166	0.490486997084317	0.175936593273329	0.381987551676669	0.0341689778029896	0.0638209872684117	0.271064975003461	-0.165310047497486	-1.30883131712192	0.781053790379169	-1.48118264151124	-0.563854997056392	0.554613072992193	-1.12778269648891	-0.00239059190669992	0.217100662305338	0.400945286430398	0.549856479698523	-0.02314459702652	-0.200052979098505
"34"	"Selasphorus_sasin"	0.722995216360742	0.538011647204221	0.174115585336869	0.680888865032963	0.589812981946265	0.152264698089896	-0.0421787952925789	-0.249729577695992	-0.282833528943197	-0.0708030530616116	1.40522854192635	2.13416722133702	0.0708753713976116	-0.925078147592484	0.124567562634565	-0.508278687665993	0.0965993150764183	1.34975975658838	-1.76579331440869	-0.448097977639093	0.0096818318664328
"35"	"Archilochus_colubris"	-0.319809488026985	0.206409585004973	0.0219203218952303	0.0286590163328547	-0.0245221457984301	-0.0240803181639138	-0.204161874962635	-0.458420774772507	0.0996351345446952	-0.271368575293757	0.00779223332214289	-0.489439164944964	0.138494700700213	-0.841775028699767	0.140209215241388	-0.4509965360901	-0.264661557915391	0.283442958852156	-0.44982026371362	0.406582640167904	-0.0507358765962377
"36"	"Archilochus_alexandri"	0.37647444301443	-0.172147381352755	-0.0210119782679213	-0.0343780527854503	0.055703566116783	0.0322969636390534	0.244271150334573	0.537670286364219	-0.127085422244954	0.343060770248844	0.0170740931841238	0.497428977502619	-0.160598139618682	0.896960580549342	-0.177797700712486	0.413765289483225	0.183125989131616	-0.325949555371469	0.428805489026384	-0.42240877342623	0.0486604012007268
"37"	"Calypte_anna"	0.327457064643505	0.259078494077842	-0.353149623513295	0.129637299310096	-0.0134408713335387	0.0209122423266864	-0.177091123026573	0.152380312860232	0.214873294805849	-0.203435147512975	-0.00485584232609629	-0.626214666563226	0.029284197919871	0.390415705724237	-0.396400374282566	-0.196771374142029	-0.0915467776138069	-0.473680472614177	0.69610049673059	-0.0613009118722563	-0.48950189974159
"38"	"Selasphorus_calliope"	-1.13301516731979	-0.849086128419485	0.22085586750661	-0.792612850912119	0.248186272393987	-0.0771371124942298	0.0325853802987568	1.47762307870283	0.0747803268107519	0.468810617609329	-0.210775916986187	-2.05416692077624	0.0359029938310761	1.05138246542448	0.680346866421165	0.395471574551661	-0.521241836712746	-2.507685046614	-0.038593602515637	0.114916134394162	0.227120429138156
"39"	"Atthis_heloisa"	0.97747042832191	0.248316514476775	-1.14041438896116	-0.877423331244608	0.410445981600336	-0.575158508009698	0.0605480079652202	-0.165378658514814	-0.297630496570281	0.191516501373822	-0.271149333572302	-0.57742420957168	0.0279516538241929	0.063658130975999	-0.750972694584701	-0.164676401845552	0.0387997274662213	0.81379809926835	0.751442316727374	0.0242274769885848	0.0747927939122679
"40"	"Calothorax_lucifer"	0.507932905929662	0.0385912367264175	-0.047470472158211	0.60317126088997	-0.107381795586004	0.331386736153883	0.228600137492899	0.208367053710365	0.116456103820003	0.245535590034048	1.14832893796036	-0.143480191351442	0.107454391365223	0.147782170929956	0.477893164228051	0.0744841533847187	0.0298778736448296	0.27820938870792	-0.901919093774399	-0.319382000782502	-0.0718109991951565
"41"	"Heliomaster_constantii"	0.261210831294541	0.112990206117588	0.00881196287117842	0.159680279521717	-0.168557765415293	0.0407296360509417	0.191558799726903	0.564470031698359	-0.0443224759350406	-0.0892225163193795	0.355579602360696	-0.236223967493201	0.163201378172147	0.234698862494425	-0.26207726239623	-0.0475484302932708	0.0802006011373259	-0.134644368118218	-0.11647261487755	0.0989442830190579	-0.119792624706878
"42"	"Amazilia_tzacatl"	-0.231939482199295	0.11223063040953	0.254618079488744	-0.0993157346874342	0.0685394425264919	0.205267265003293	-0.102099121735572	-0.0945155028306632	0.00254422617371247	-0.107661146170097	0.108217466513268	0.154630511410678	-0.244177136725892	0.255974745168725	0.176626422739982	0.0927270675087321	-0.291799950727756	0.203602897932517	-0.140675045630625	-0.135389791726909	0.0630366392693232
"43"	"Cynanthus_latirostris"	0.538713102108035	0.882391614068594	-0.395242009339744	0.119889024478967	0.384864472291878	0.103757391980111	0.0185299839036859	0.0451581901597273	-0.01682260284515	-0.146945906387629	1.15725901019545	0.128792675445842	0.139070230259577	0.724822552378564	0.0652266547615811	-0.46499044488628	-0.179073466181795	0.154317324713344	-0.79210991957083	-0.540878044576514	0.0180336601045138
"44"	"Amazilia_violiceps"	8.32686048884489	1.13961637918423	0.0330378732226288	6.94159312313545	1.50479042837254	1.46741679700997	7.01234163838136	4.67702823179035	2.01517696878566	5.73948013613333	4.08772130646423	1.21174348491481	-0.0209846770347747	3.86391172990498	1.67894245638281	-1.46563865574089	0.278335166710965	1.03783710469153	-2.49877777582031	-2.31774606302696	-1.89350662308513
"45"	"Lampornis_clemenciae"	0.321180213510261	0.0839302183975197	-0.127670841620021	0.156081500999919	0.0971751820691353	-0.0905958747035975	0.207720618715538	0.0828645228468351	-0.0205677774597988	0.555865733857844	0.266146963361084	-0.4644967872177	0.253471550436457	-0.0103650761010438	-0.0893437226659047	0.0442092534872034	-0.107445246281125	-0.0578918346761801	0.138745646760761	0.152505149495623	-0.184003419307391
"46"	"Amazilia_beryllina"	0.262167846663757	0.961806538464418	1.59847597495544	-0.0238130382679769	-0.138377929472229	0.586522365378092	1.12284304948582	1.07305346927648	0.746179649129468	1.26456413747904	1.60706675016131	3.25974585325682	2.97369416326886	0.351897457765478	1.48544335833715	-0.571745213285793	0.228965021254297	-0.871309867416497	-1.65838940562869	-0.279696013920331	1.26226366144416
"47"	"Lamprolaima_rhami"	0.0127922478906196	0.147222421673239	0.0605737844043728	0.0385860531829952	-0.09227047416657	0.0768264334740795	0.0185314108628124	-0.102366749423088	-0.0115370717512138	-3.50481401656041e-05	-0.0192229128529929	0.192556768989927	0.0145604478877038	-0.0102032682727029	0.148309964900258	-0.0839959790210855	0.0173085825495407	0.0604288007627406	-0.0654614988739417	-0.0236091911646072	0.10995328111976
"48"	"Eugenes_fulgens"	0.196487809287873	-0.0306852677758141	-0.0322487057799071	0.100521253284495	0.146210907928159	-0.0155704543026916	0.126922069808118	0.113929660196973	0.0439251990802237	-0.167927263846538	0.0519204139786921	-0.316044184922396	0.0475236837073644	-0.0188718791292676	-0.0598203353198765	0.0556373735131017	-0.050073666425005	0.108898206784531	0.177439579429933	0.0837182891353082	-0.156442276457185
"49"	"Amazilia_cyanocephala"	0.400713891018198	0.996596554639377	0.329659108952589	0.660692819423492	1.46761139315094	-1.22981731193981	0.569322518054069	1.36368543517943	-0.591444516921055	0.0371743775547721	0.109771232285452	-0.0927506502268229	0.705232062372624	0.180301522250475	0.210256924795959	-1.63386176596613	0.150334913460922	-0.892983314965828	-0.223812280105998	0.300631940619512	-0.245193855091898
"50"	"Amazilia_yucatanensis"	0.492897911581503	-0.0661348777865516	-0.187143347016913	0.171680337836723	0.137329178173752	0.0223937886761209	0.174413665441415	0.109777795255092	0.218411434271555	0.170690541071053	0.00414552606890952	-0.0663789419499685	0.354270878634645	0.00307476336466244	-0.201117402710063	-0.0960622353355866	0.00809776075812193	0.0214348831029331	0.0548833177521465	0.0837456186795595	-0.236915782952021
"51"	"Eupherusa_eximia"	0.593983172613019	-0.033890399644669	-0.0240869293680381	-0.0895836823539942	-0.242348430710192	0.11961698839095	0.148090016864195	-0.276018261902807	0.345254079712928	-0.0484150497234576	0.105714962413441	0.513981919978918	-0.0470129028756916	-0.084788620908154	0.0953865879876368	-0.057304705785461	-0.0499932181403107	0.0726606794680929	-0.651371431468904	0.0104093724463581	-0.14768247270924
"52"	"Thalurania_colombica"	0.3475716773165	1.14565973975813	-0.883227187717648	-0.0678097878449825	2.01459119949813	1.32174210163864	0.425607032186201	0.601105826012412	-0.724117222780529	-0.749401765583667	2.04001656946139	0.884023262708019	0.124763129716514	1.20056106948685	-0.559811656314096	-0.834460469272406	-0.0797077379484688	1.07422625439599	-2.29725153453008	-0.87164779889754	-0.718742504287863
"53"	"Amazilia_chionogaster"	0.00848155608417179	0.120144621700156	0.0768504789606156	0.466294277543455	0.851875666927954	-0.186913315790104	0.347827656920329	1.01369894337828	-0.159154504623212	-0.0377570371148784	0.45822667142344	-0.0510456741555596	-0.0972029845333951	0.400111765919669	0.0712932491106641	0.0451269751473981	-0.182317078571759	-0.0679965755895535	0.526262388251107	-0.0820671784691182	-0.140474718079551
"54"	"Amazilia_rutila"	0.081920843336422	-0.067860353064665	-0.193824052071988	0.279940812704588	0.0259225801497494	0.0396040348672549	0.250080984336544	0.0986257919562895	0.154875893124867	0.235402528215024	0.419013346754767	-0.0964492220715784	0.0791459562116877	0.0834557884138826	0.135035181367744	-0.0210716294165678	-0.0206585636318478	0.0508168893201883	-0.347429812496107	0.12753728511146	-0.214645304810662
"55"	"Lampornis_amethystinus"	0.0569420216285592	0.0116784453359327	-0.167624266065346	0.196101114906056	-0.00802927762916964	-0.0032029405666593	-0.0548622550525067	-0.0686708936207969	-0.0794124598356496	-0.00601715017036469	-0.0613636344678861	0.0421478473295792	0.174592384985084	-0.0692306329323132	-0.227197255449812	0.0703173123980249	0.0133796176210261	0.100496190996849	0.200453983945832	0.0668662040072938	-0.0310688366893782
"56"	"Amazilia_chionopectus"	-0.428234928945193	0.139946873692114	1.87787013695188	0.300974330034603	-0.543051813454584	0.0571906497543807	1.48487380966399	-0.632869564537667	3.0411651160684	-0.0359225310019475	-1.48467042338227	0.508903318090635	0.369061069154312	1.46321513221826	0.581449465464491	-0.0404277286687792	-0.00895914384968357	0.356721921966914	1.05573265798784	-2.59469743892282	-0.292397861357079
"57"	"Campylopterus_hemileucurus"	0.301975909517294	-0.0121395702793191	-0.12699905275882	0.0955326488063626	0.00127207266172239	-0.206386395543547	0.116971780760745	0.0749028088564717	0.213559101988648	-0.0471431588488931	0.10245731863705	0.12990556620833	0.0155427769136995	-0.00858694974851843	0.0725887995257202	0.132080625758608	0.00655958973176737	-0.0330557144199838	0.0243051607177879	-0.0488915903277721	-0.0775423537422662
"58"	"Hylocharis_eliciae"	-0.0796959531586563	-0.136108860847197	-0.211921938366138	-0.330449639271835	-0.00428659697605015	-0.0605771382731377	0.233622911934931	0.0801632301750986	0.319889931817951	0.0159601462522672	0.622404150031326	0.258180011774613	0.0115057916413005	0.549312957912492	0.424353709564268	0.0456212944135497	-0.0205765804595872	0.0926387110162014	-0.159323764240256	-0.209113191861301	0.220520197960186
"59"	"Heliomaster_longirostris"	-0.0508401040148295	-0.0193111486072081	-0.0173900396450587	0.0603252922709685	0.208612144370794	0.453158372201835	0.199828349728848	0.511192807248431	-0.0973059766588713	-0.00410360995898809	0.082729625832026	0.188387872612642	-0.0476834056890848	-0.0141309935848953	0.0387374705964133	0.0552892093290684	-0.33274637186439	-0.296218695289744	0.114699358962304	-0.060711500568834	0.222087472502077
"60"	"Hylocharis_xantusii"	0.0336579483067899	0.109149997191742	0.167326401564623	0.316728059966997	-0.0302114768538687	0.165111455755846	0.277726347599326	0.179745936078738	-0.234505637611477	-0.0515137702676217	0.351482510506294	0.229557667297986	-0.0777652883410392	0.0975127636208131	0.0473331940181655	-0.0135201612434233	0.0375748506656329	-0.00154237843199802	-0.241260949126174	0.100042506516775	-0.0293105163180402
"61"	"Metallura_tyrianthina"	-0.146089023705155	0.026377365487855	0.337685292483863	0.181590347770177	-0.048438675535976	-0.0296984569614445	0.0733343993295869	0.205640845196666	-0.0677447142667749	-0.147201254535916	0.0875113311212706	0.488455777044088	-0.0166450609930084	0.188419063563698	0.446822698259687	-0.068856231926958	0.0710293346079402	-0.141981365126108	-0.101730177995544	-0.154274694733699	0.167308254411168
"62"	"Lesbia_nuna"	-0.060040963595796	0.0823700849821209	0.231580786579431	-0.113781927804773	-0.0815682333253278	0.0404746599142891	-0.00640373086481874	0.0847462333936245	0.0588951443055437	0.00378927842424026	0.0321039918816137	0.179696677532561	-0.103207160167485	-0.0962086312985479	0.400629334869422	0.00457336079709058	-0.0683126727765996	0.00354573861541273	0.0954016359658996	0.177235018519153	-0.0313429532947211
"63"	"Lafresnaya_lafresnayi"	0.067871816182277	-0.0142154116470706	-0.0925058704978319	-0.013540922097805	-0.0874300340667226	0.0277597636683611	-0.0390955230881133	-0.0199398907661779	0.07137333618835	-0.0259433067169864	0.00855507333984603	0.0428228929389221	-0.0161812484020399	-0.0357799268763985	0.0530528309269194	0.0319983651992044	0.0778201257779343	0.0800505124290125	0.115916058829621	0.0847315980021051	-0.09209151448938
"64"	"Eriocnemis_cupreoventris"	0.135895743610631	-0.0948421370556598	0.0902819913208794	-0.00696170231022208	-0.119774032336415	0.0803019217292532	0.114948992336874	-0.126687488385501	0.172484400328451	0.0384312464573974	0.0451427543140773	0.0429178473964619	-0.0844613354029457	-0.73682712010395	0.0240113621878003	-0.0114472254640747	0.0913716854781573	0.160039854425093	0.105988734629881	1.02016825916629	0.25111197755991
"65"	"Chlorostilbon_mellisugus"	0.00281207955638734	0.0573305477435525	0.0364830887915711	0.0812801758391915	-0.20445493021596	-0.152404956154787	-0.0229235820622262	-0.00693766968640208	-0.143105911661877	-0.0387977242798522	0.144891307745017	0.132181013018944	0.0297713415809399	0.223651682332586	0.248968072025717	-0.130824748308625	0.0742860844651568	-0.247722005086452	-0.374162577733693	-0.484215149207661	0.136743034012069
"66"	"Calliphlox_mitchellii"	0.934872097561756	-0.153100743359667	-0.295916610635744	0.146201731168041	0.431553710513782	-0.122061056953266	0.472334358347669	-0.181955603582042	0.400259661742332	0.394519937700282	-0.826392164244861	-0.517723335025683	0.335655909327513	-0.330051960747608	-0.612734615438547	0.0266475957607805	-0.271745254794876	-0.204371969349829	0.662615988960983	0.0521498572545737	-0.149565411174051
